# formica run 1  seed 20260829  season 16/9/-25  year 365  ended: year sweep  at day 1500.0
# events:
# 81.5	DORMANCY at 13.7C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals	diap	laid	bDied	bEaten
960.1	13.16	0.408	330	252	1529	4.63	24	212	42	9	22	38.1	1.526	521.3	8.1	0.0	0	1.34	379	49	1399	22	2832	0	954	275	55
970.1	14.66	0.483	327	269	1520	4.65	24	206	206	15	0	28.5	1.483	525.8	18.1	0.0	0	0.00	379	52	1399	31	2864	0	954	275	55
980.1	16.21	0.560	327	231	1504	4.60	0	217	202	25	0	87.3	1.501	531.0	28.1	0.0	0	0.00	382	55	1399	47	2900	0	954	275	55
990.1	17.75	0.637	337	78	1371	4.07	0	202	195	21	0	243.2	1.565	537.0	38.1	0.0	0	0.00	394	57	1400	181	2954	0	954	282	55
1000.1	19.23	0.712	349	45	1190	3.41	0	106	100	29	0	223.1	1.571	543.7	48.1	0.0	0	0.00	409	60	1410	372	3105	0	954	355	55
1010.1	20.63	0.781	365	44	1195	3.27	0	44	41	20	0	237.3	1.549	551.2	58.1	0.0	0	0.00	429	64	1423	380	3177	0	954	406	55
1020.1	21.88	0.844	375	51	1216	3.24	0	15	13	7	0	248.6	1.555	559.3	68.1	0.0	0	0.00	447	72	1453	389	3261	0	954	430	55
1030.1	22.96	0.898	377	13	1217	3.23	44	4	1	8	71	252.2	1.580	568.0	78.1	0.0	0	1.24	453	76	1457	392	3371	0	998	434	55
1040.1	23.83	0.942	370	30	1273	3.44	38	44	0	5	65	243.5	1.578	577.2	88.1	0.0	0	3.96	459	89	1522	401	3475	0	1036	435	55
1050.1	24.48	0.974	370	48	1313	3.55	32	41	0	41	46	245.7	1.580	586.8	98.1	0.0	0	6.81	464	94	1564	403	3695	0	1068	435	55
1060.1	24.87	0.993	396	32	1394	3.52	31	41	0	39	11	256.9	1.486	596.7	108.1	0.0	0	7.35	499	103	1645	403	3921	0	1100	435	55
1070.1	25.00	1.000	417	54	1491	3.58	20	53	35	29	0	272.6	1.457	606.7	118.1	0.0	0	0.00	530	113	1744	405	4049	0	1122	435	55
1080.1	24.86	0.993	436	61	1572	3.61	0	59	43	17	2	283.5	1.486	616.6	128.1	0.0	0	0.00	556	120	1830	410	4167	0	1122	435	55
1090.1	24.47	0.973	436	83	1630	3.74	0	29	7	28	0	271.4	1.532	626.5	138.1	0.0	0	0.00	571	135	1892	414	4374	0	1122	439	55
1100.1	23.82	0.941	445	21	1709	3.84	46	0	0	37	29	287.3	1.537	636.1	148.1	0.0	0	0.28	591	146	1972	415	4562	0	1168	439	55
1110.1	22.94	0.897	452	32	1722	3.81	41	45	0	10	35	280.0	1.522	645.3	158.1	0.0	0	2.18	618	166	1985	415	4562	45	1208	439	55
1120.1	21.85	0.843	447	42	1722	3.85	35	81	0	0	71	272.9	1.569	654.0	168.1	0.0	0	4.44	628	181	1985	415	4562	81	1238	439	55
1130.1	20.60	0.780	437	25	1722	3.94	34	111	0	0	80	285.9	1.600	662.1	178.1	0.0	0	4.99	628	191	1985	415	4562	111	1267	439	55
1140.1	19.20	0.710	422	57	1725	4.09	40	140	0	0	92	274.8	1.600	669.6	188.1	0.0	0	2.58	628	206	1988	415	4562	140	1302	439	55
1150.1	17.71	0.636	411	30	1725	4.20	30	173	0	0	113	266.0	1.600	676.3	195.0	0.3	1	0.00	628	217	1989	416	4562	173	1327	439	57
1160.1	16.17	0.559	403	55	1725	4.28	0	199	0	0	134	255.7	1.600	682.3	195.0	1.4	1	0.00	628	225	1989	416	4562	199	1327	439	61
1170.1	14.63	0.482	397	93	1719	4.33	0	199	0	0	158	244.6	1.600	687.5	195.0	3.0	1	0.00	628	231	1989	422	4562	199	1327	439	61
1180.1	13.13	0.406	391	132	1716	4.39	0	199	0	0	179	228.8	1.600	691.9	195.0	5.0	1	0.00	628	237	1989	425	4562	199	1327	439	61
1190.1	11.71	0.335	388	135	1712	4.41	0	199	0	0	197	217.4	1.600	695.6	195.0	7.8	1	0.00	628	240	1989	429	4562	199	1327	439	61
1200.1	10.42	0.271	385	172	1712	4.45	0	199	0	0	212	201.0	1.600	698.6	195.0	11.5	1	0.00	628	243	1989	429	4562	199	1327	439	61
1210.1	9.29	0.250	381	174	1712	4.49	0	199	0	0	224	186.2	1.600	701.2	195.0	16.1	1	0.00	628	247	1989	429	4562	199	1327	439	61
1220.1	8.36	0.250	377	158	1712	4.54	0	199	0	0	230	174.7	1.600	703.7	195.0	21.9	1	0.00	628	251	1989	429	4562	199	1327	439	61
1230.1	7.66	0.250	372	158	1712	4.60	0	199	0	0	233	155.3	1.599	706.2	195.0	28.6	1	0.00	628	256	1989	429	4562	199	1327	439	61
1240.1	7.20	0.250	369	155	1712	4.64	0	199	0	0	236	144.5	1.599	708.7	195.0	36.1	1	0.00	628	259	1989	429	4562	199	1327	439	61
1250.1	7.01	0.250	364	132	1712	4.70	0	199	0	0	245	133.3	1.599	711.2	195.0	44.2	1	0.00	628	264	1989	429	4562	199	1327	439	61
1260.1	7.08	0.250	360	122	1712	4.76	0	199	0	0	251	119.8	1.599	713.7	195.0	52.3	1	0.00	628	268	1989	429	4562	199	1327	439	61
1270.1	7.41	0.250	359	154	1712	4.77	0	199	0	0	260	109.2	1.596	716.2	195.0	60.2	1	0.00	628	269	1989	429	4562	199	1327	439	61
1280.1	8.00	0.250	356	187	1712	4.81	0	199	0	0	269	96.1	1.593	718.7	195.0	67.3	1	0.00	628	272	1989	429	4562	199	1327	439	61
